OBJECTID,osm_id,code,fclass,name,longitude,latitude,grid
10274,850519705,7218,grass, ,2.2495852,48.8893617,"17,4"
10275,850519705,7218,grass, ,2.249483,48.8893937,"16,4"
10276,850538559,7217,scrub, ,2.2462295,48.8897946,"14,4"
10277,850538559,7217,scrub, ,2.2462408,48.8898101,"14,4"
10278,850538559,7217,scrub, ,2.2462796,48.8897976,"14,4"
10279,850538559,7217,scrub, ,2.2462964,48.8897907,"14,4"
10280,850538559,7217,scrub, ,2.2463105,48.8897819,"14,4"
10281,850538559,7217,scrub, ,2.2463232,48.8897696,"14,4"
10282,850538559,7217,scrub, ,2.2463326,48.8897559,"14,4"
10283,850538559,7217,scrub, ,2.2463386,48.8897449,"14,4"
10284,850538559,7217,scrub, ,2.2463407,48.8897334,"14,4"
10285,850538559,7217,scrub, ,2.2463407,48.8897224,"14,4"
10286,850538559,7217,scrub, ,2.246338,48.8897105,"14,4"
10287,850538559,7217,scrub, ,2.2463333,48.8896986,"14,4"
10288,850538559,7217,scrub, ,2.2463141,48.8896695,"14,4"
10289,850538559,7217,scrub, ,2.2462858,48.8896784,"14,4"
10290,850538559,7217,scrub, ,2.2462889,48.8896936,"14,4"
10291,850538559,7217,scrub, ,2.2462909,48.8897034,"14,4"
10292,850538559,7217,scrub, ,2.2462859,48.8897148,"14,4"
10293,850538559,7217,scrub, ,2.246272,48.8897334,"14,4"
10294,850538559,7217,scrub, ,2.2462681,48.8897445,"14,4"
10295,850538559,7217,scrub, ,2.2462646,48.8897556,"14,4"
10296,850538559,7217,scrub, ,2.2462517,48.889767,"14,4"
10297,850538559,7217,scrub, ,2.2462472,48.8897715,"14,4"
10298,850538559,7217,scrub, ,2.2462358,48.8897839,"14,4"
10299,850538559,7217,scrub, ,2.2462295,48.8897946,"14,4"
10300,850538561,7218,grass, ,2.2463885,48.889646,"14,4"
10301,850538561,7218,grass, ,2.2464391,48.8897161,"14,4"
10302,850538561,7218,grass, ,2.2464636,48.8897499,"14,4"
10303,850538561,7218,grass, ,2.2464788,48.8897709,"14,4"
10304,850538561,7218,grass, ,2.2465454,48.8898635,"14,4"
10305,850538561,7218,grass, ,2.246631,48.8898361,"14,4"
10306,850538561,7218,grass, ,2.246675,48.8898468,"14,4"
10307,850538561,7218,grass, ,2.2466943,48.8898515,"15,4"
10308,850538561,7218,grass, ,2.2467087,48.8898718,"15,4"
10309,850538561,7218,grass, ,2.2467332,48.8898642,"15,4"
10310,850538561,7218,grass, ,2.2467991,48.889844,"15,4"
10311,850538561,7218,grass, ,2.2467995,48.8897821,"15,4"
10312,850538561,7218,grass, ,2.2468731,48.8897585,"15,4"
10313,850538561,7218,grass, ,2.2470582,48.8896992,"15,4"
10314,850538561,7218,grass, ,2.2470477,48.889685,"15,4"
10315,850538561,7218,grass, ,2.246955,48.8895588,"15,4"
10316,850538561,7218,grass, ,2.2469267,48.889567,"15,4"
10317,850538561,7218,grass, ,2.2469019,48.8895733,"15,4"
10318,850538561,7218,grass, ,2.2468781,48.8895773,"15,4"
10319,850538561,7218,grass, ,2.2468478,48.8895813,"15,4"
10320,850538561,7218,grass, ,2.2468225,48.8895836,"15,4"
10321,850538561,7218,grass, ,2.2467982,48.8895841,"15,4"
10322,850538561,7218,grass, ,2.2467677,48.88958,"15,4"
10323,850538561,7218,grass, ,2.2467446,48.8895742,"15,4"
10324,850538561,7218,grass, ,2.2467151,48.8895639,"15,4"
10325,850538561,7218,grass, ,2.2466892,48.8895516,"15,4"
10326,850538561,7218,grass, ,2.2463885,48.889646,"14,4"
10327,850538563,7218,grass, ,2.2473654,48.8893635,"15,4"
10328,850538563,7218,grass, ,2.2475591,48.8896291,"15,4"
10329,850538563,7218,grass, ,2.2477364,48.889573,"15,4"
10330,850538563,7218,grass, ,2.2476786,48.8894938,"15,4"
10331,850538563,7218,grass, ,2.2476864,48.8894913,"15,4"
10332,850538563,7218,grass, ,2.2476719,48.8894716,"15,4"
10333,850538563,7218,grass, ,2.2476632,48.8894743,"15,4"
10334,850538563,7218,grass, ,2.2476411,48.8894441,"15,4"
10335,850538563,7218,grass, ,2.2476498,48.8894413,"15,4"
10336,850538563,7218,grass, ,2.2476209,48.8894018,"15,4"
10337,850538563,7218,grass, ,2.2476116,48.8894047,"15,4"
10338,850538563,7218,grass, ,2.2475608,48.889335,"15,4"
10339,850538563,7218,grass, ,2.2475698,48.8893322,"15,4"
10340,850538563,7218,grass, ,2.2475513,48.8893068,"15,4"
10341,850538563,7218,grass, ,2.2473654,48.8893635,"15,4"
10342,850541935,7217,scrub, ,2.2467087,48.8898718,"15,4"
10343,850541935,7217,scrub, ,2.2467248,48.8898944,"15,4"
10344,850541935,7217,scrub, ,2.2467493,48.8898869,"15,4"
10345,850541935,7217,scrub, ,2.2467332,48.8898642,"15,4"
10346,850541935,7217,scrub, ,2.2467087,48.8898718,"15,4"
10347,850541936,7217,scrub, ,2.2468422,48.8898448,"15,4"
10348,850541936,7217,scrub, ,2.2468497,48.8898559,"15,4"
10349,850541936,7217,scrub, ,2.2469263,48.8898321,"15,4"
10350,850541936,7217,scrub, ,2.2469185,48.8898214,"15,4"
10351,850541936,7217,scrub, ,2.2468422,48.8898448,"15,4"
10352,850541940,7207,allotments, ,2.2468731,48.8897585,"15,4"
10353,850541940,7207,allotments, ,2.2468932,48.8897868,"15,4"
10354,850541940,7207,allotments, ,2.2469185,48.8898214,"15,4"
10355,850541940,7207,allotments, ,2.2469263,48.8898321,"15,4"
10356,850541940,7207,allotments, ,2.247113,48.8897739,"15,4"
10357,850541940,7207,allotments, ,2.2470799,48.8897288,"15,4"
10358,850541940,7207,allotments, ,2.2470582,48.8896992,"15,4"
10359,850541940,7207,allotments, ,2.2468731,48.8897585,"15,4"
10360,850880061,7218,grass, ,2.2453245,48.8908216,"14,5"
10361,850880061,7218,grass, ,2.2455568,48.8911458,"14,6"
10362,850880061,7218,grass, ,2.2456347,48.8911208,"14,6"
10363,850880061,7218,grass, ,2.2454017,48.8907974,"14,5"
10364,850880061,7218,grass, ,2.2453245,48.8908216,"14,5"
10365,851434491,7218,grass, ,2.2455901,48.8927795,"14,8"
10366,851434491,7218,grass, ,2.2458616,48.8928916,"14,8"
10367,851434491,7218,grass, ,2.2458766,48.892876,"14,8"
10368,851434491,7218,grass, ,2.245783,48.8928407,"14,8"
10369,851434491,7218,grass, ,2.2456151,48.8927771,"14,8"
10370,851434491,7218,grass, ,2.2455985,48.8927707,"14,8"
10371,851434491,7218,grass, ,2.2455901,48.8927795,"14,8"
10372,851434492,7218,grass, ,2.2454673,48.8927288,"14,8"
10373,851434492,7218,grass, ,2.2455466,48.8927615,"14,8"
10374,851434492,7218,grass, ,2.2455539,48.8927538,"14,8"
10375,851434492,7218,grass, ,2.2454716,48.8927225,"14,8"
10376,851434492,7218,grass, ,2.2454673,48.8927288,"14,8"
10377,851434494,7218,grass, ,2.2454009,48.8927883,"14,8"
10378,851434494,7218,grass, ,2.2454871,48.8928239,"14,8"
10379,851434494,7218,grass, ,2.2455158,48.8927938,"14,8"
10380,851434494,7218,grass, ,2.245427,48.8927571,"14,8"
10381,851434494,7218,grass, ,2.2454009,48.8927883,"14,8"
10382,851434495,7218,grass, ,2.2455308,48.8928417,"14,8"
10383,851434495,7218,grass, ,2.2458002,48.8929549,"14,8"
10384,851434495,7218,grass, ,2.2458295,48.8929247,"14,8"
10385,851434495,7218,grass, ,2.2455592,48.8928119,"14,8"
10386,851434495,7218,grass, ,2.2455308,48.8928417,"14,8"
10387,851434496,7218,grass, ,2.2446472,48.8922864,"13,7"
10388,851434496,7218,grass, ,2.244723,48.892334,"13,7"
10389,851434496,7218,grass, ,2.2448027,48.8923814,"13,7"
10390,851434496,7218,grass, ,2.2448534,48.8924094,"13,7"
10391,851434496,7218,grass, ,2.2449064,48.8924371,"13,7"
10392,851434496,7218,grass, ,2.2450346,48.8925012,"13,7"
10393,851434496,7218,grass, ,2.2450706,48.8925186,"13,7"
10394,851434496,7218,grass, ,2.2451073,48.8925357,"13,7"
10395,851434496,7218,grass, ,2.2451447,48.8925528,"13,7"
10396,851434496,7218,grass, ,2.2451835,48.8925697,"13,7"
10397,851434496,7218,grass, ,2.2452213,48.8925861,"13,7"
10398,851434496,7218,grass, ,2.2452596,48.8926019,"13,7"
10399,851434496,7218,grass, ,2.2452876,48.8925668,"14,7"
10400,851434496,7218,grass, ,2.2452929,48.8925549,"14,7"
10401,851434496,7218,grass, ,2.2452953,48.8925445,"14,7"
10402,851434496,7218,grass, ,2.2452762,48.8925361,"13,7"
10403,851434496,7218,grass, ,2.2452809,48.8925313,"13,7"
10404,851434496,7218,grass, ,2.2446596,48.8922732,"13,7"
10405,851434496,7218,grass, ,2.2446472,48.8922864,"13,7"
10406,851434497,7218,grass, ,2.2456211,48.8927469,"14,8"
10407,851434497,7218,grass, ,2.2456342,48.8927517,"14,8"
10408,851434497,7218,grass, ,2.2456959,48.8927724,"14,8"
10409,851434497,7218,grass, ,2.2457549,48.8927918,"14,8"
10410,851434497,7218,grass, ,2.2458128,48.8928093,"14,8"
10411,851434497,7218,grass, ,2.2458646,48.8928242,"14,8"
10412,851434497,7218,grass, ,2.2459145,48.8928372,"14,8"
10413,851434497,7218,grass, ,2.2459551,48.8928477,"14,8"
10414,851434497,7218,grass, ,2.245997,48.8928573,"14,8"
10415,851434497,7218,grass, ,2.2460715,48.8928747,"14,8"
10416,851434497,7218,grass, ,2.2460818,48.892864,"14,8"
10417,851434497,7218,grass, ,2.2456722,48.8926933,"14,8"
10418,851434497,7218,grass, ,2.2456211,48.8927469,"14,8"
10419,851434498,7218,grass, ,2.2454804,48.892693,"14,8"
10420,851434498,7218,grass, ,2.24554,48.8927175,"14,8"
10421,851434498,7218,grass, ,2.245576,48.8927306,"14,8"
10422,851434498,7218,grass, ,2.2456288,48.8926753,"14,8"
10423,851434498,7218,grass, ,2.2455823,48.8926646,"14,8"
10424,851434498,7218,grass, ,2.2455672,48.8926627,"14,8"
10425,851434498,7218,grass, ,2.2455514,48.8926618,"14,8"
10426,851434498,7218,grass, ,2.2455337,48.8926624,"14,8"
10427,851434498,7218,grass, ,2.2455233,48.892664,"14,8"
10428,851434498,7218,grass, ,2.2455149,48.892666,"14,8"
10429,851434498,7218,grass, ,2.2455065,48.8926693,"14,8"
10430,851434498,7218,grass, ,2.2454988,48.8926741,"14,8"
10431,851434498,7218,grass, ,2.2454934,48.8926779,"14,8"
10432,851434498,7218,grass, ,2.2454884,48.8926834,"14,8"
10433,851434498,7218,grass, ,2.2454804,48.892693,"14,8"
10434,851443999,7218,grass, ,2.2445337,48.8919761,"13,7"
10435,851443999,7218,grass, ,2.2448627,48.8921144,"13,7"
10436,851443999,7218,grass, ,2.2449931,48.8921686,"13,7"
10437,851443999,7218,grass, ,2.244974,48.8921422,"13,7"
10438,851443999,7218,grass, ,2.2449365,48.8921365,"13,7"
10439,851443999,7218,grass, ,2.2448508,48.8920181,"13,7"
10440,851443999,7218,grass, ,2.2447727,48.8920429,"13,7"
10441,851443999,7218,grass, ,2.2446889,48.8919272,"13,7"
10442,851443999,7218,grass, ,2.2445337,48.8919761,"13,7"
10443,851443999,7217,scrub, ,2.2445337,48.8919761,"13,7"
10444,851443999,7217,scrub, ,2.2448627,48.8921144,"13,7"
10445,851443999,7217,scrub, ,2.2449931,48.8921686,"13,7"
10446,851443999,7217,scrub, ,2.244974,48.8921422,"13,7"
10447,851443999,7217,scrub, ,2.2449365,48.8921365,"13,7"
10448,851443999,7217,scrub, ,2.2448508,48.8920181,"13,7"
10449,851443999,7217,scrub, ,2.2447727,48.8920429,"13,7"
10450,851443999,7217,scrub, ,2.2446889,48.8919272,"13,7"
10451,851443999,7217,scrub, ,2.2445337,48.8919761,"13,7"
10452,851536516,7218,grass, ,2.2456974,48.892486,"14,7"
10453,851536516,7218,grass, ,2.2456974,48.8924903,"14,7"
10454,851536516,7218,grass, ,2.2456978,48.8924947,"14,7"
10455,851536516,7218,grass, ,2.2456984,48.8924992,"14,7"
10456,851536516,7218,grass, ,2.2456996,48.8925035,"14,7"
10457,851536516,7218,grass, ,2.2457015,48.8925082,"14,7"
10458,851536516,7218,grass, ,2.2457036,48.8925124,"14,7"
10459,851536516,7218,grass, ,2.2457067,48.8925167,"14,7"
10460,851536516,7218,grass, ,2.2457102,48.8925209,"14,7"
10461,851536516,7218,grass, ,2.245714,48.8925251,"14,7"
10462,851536516,7218,grass, ,2.2457184,48.892529,"14,7"
10463,851536516,7218,grass, ,2.2457234,48.8925326,"14,7"
10464,851536516,7218,grass, ,2.2457288,48.8925361,"14,7"
10465,851536516,7218,grass, ,2.2457347,48.8925399,"14,7"
10466,851536516,7218,grass, ,2.2457425,48.8925437,"14,7"
10467,851536516,7218,grass, ,2.2457502,48.892547,"14,7"
10468,851536516,7218,grass, ,2.2457529,48.8925392,"14,7"
10469,851536516,7218,grass, ,2.2457553,48.8925291,"14,7"
10470,851536516,7218,grass, ,2.2457529,48.8925079,"14,7"
10471,851536516,7218,grass, ,2.2457445,48.8924872,"14,7"
10472,851536516,7218,grass, ,2.2457298,48.8924662,"14,7"
10473,851536516,7218,grass, ,2.2457119,48.8924504,"14,7"
10474,851536516,7218,grass, ,2.2457088,48.8924539,"14,7"
10475,851536516,7218,grass, ,2.2457063,48.8924574,"14,7"
10476,851536516,7218,grass, ,2.245704,48.8924614,"14,7"
10477,851536516,7218,grass, ,2.2457018,48.8924659,"14,7"
10478,851536516,7218,grass, ,2.2457005,48.8924693,"14,7"
10479,851536516,7218,grass, ,2.2456991,48.8924735,"14,7"
10480,851536516,7218,grass, ,2.2456981,48.8924776,"14,7"
10481,851536516,7218,grass, ,2.2456976,48.8924819,"14,7"
10482,851536516,7218,grass, ,2.2456974,48.892486,"14,7"
10483,851536518,7217,scrub, ,2.2470159,48.8927458,"15,8"
10484,851536518,7217,scrub, ,2.2470304,48.8927662,"15,8"
10485,851536518,7217,scrub, ,2.2470726,48.8927519,"15,8"
10486,851536518,7217,scrub, ,2.2471232,48.8927321,"15,8"
10487,851536518,7217,scrub, ,2.2471597,48.8927158,"15,8"
10488,851536518,7217,scrub, ,2.2471993,48.8926959,"15,8"
10489,851536518,7217,scrub, ,2.2472355,48.892675,"15,8"
10490,851536518,7217,scrub, ,2.2472525,48.8926639,"15,8"
10491,851536518,7217,scrub, ,2.247269,48.8926532,"15,8"
10492,851536518,7217,scrub, ,2.2472979,48.8926329,"15,7"
10493,851536518,7217,scrub, ,2.2473217,48.8926133,"15,7"
10494,851536518,7217,scrub, ,2.2473431,48.8925943,"15,7"
10495,851536518,7217,scrub, ,2.2473693,48.892569,"15,7"
10496,851536518,7217,scrub, ,2.2473877,48.892548,"15,7"
10497,851536518,7217,scrub, ,2.2474032,48.8925295,"15,7"
10498,851536518,7217,scrub, ,2.2474196,48.892507,"15,7"
10499,851536518,7217,scrub, ,2.2474343,48.8924834,"15,7"
10500,851536518,7217,scrub, ,2.2474464,48.8924625,"15,7"
10501,851536518,7217,scrub, ,2.2474578,48.8924396,"15,7"
10502,851536518,7217,scrub, ,2.2474675,48.8924155,"15,7"
10503,851536518,7217,scrub, ,2.2474759,48.8923902,"15,7"
10504,851536518,7217,scrub, ,2.2474829,48.8923629,"15,7"
10505,851536518,7217,scrub, ,2.247488,48.8923349,"15,7"
10506,851536518,7217,scrub, ,2.24749,48.8923089,"15,7"
10507,851536518,7217,scrub, ,2.2474903,48.892278,"15,7"
10508,851536518,7217,scrub, ,2.2474897,48.8922591,"15,7"
10509,851536518,7217,scrub, ,2.2474861,48.8922342,"15,7"
10510,851536518,7217,scrub, ,2.2474814,48.8922093,"15,7"
10511,851536518,7217,scrub, ,2.2474744,48.8921828,"15,7"
10512,851536518,7217,scrub, ,2.2474655,48.8921584,"15,7"
10513,851536518,7217,scrub, ,2.2474558,48.8921368,"15,7"
10514,851536518,7217,scrub, ,2.2474468,48.8921175,"15,7"
10515,851536518,7217,scrub, ,2.2474278,48.8920851,"15,7"
10516,851536518,7217,scrub, ,2.2474172,48.8920691,"15,7"
10517,851536518,7217,scrub, ,2.2473854,48.8920781,"15,7"
10518,851536518,7217,scrub, ,2.2473958,48.8920933,"15,7"
10519,851536518,7217,scrub, ,2.2474065,48.8921113,"15,7"
10520,851536518,7217,scrub, ,2.2474162,48.8921283,"15,7"
10521,851536518,7217,scrub, ,2.2474253,48.8921482,"15,7"
10522,851536518,7217,scrub, ,2.2474323,48.8921651,"15,7"
10523,851536518,7217,scrub, ,2.2474387,48.892183,"15,7"
10524,851536518,7217,scrub, ,2.2474457,48.8922057,"15,7"
10525,851536518,7217,scrub, ,2.2474501,48.8922271,"15,7"
10526,851536518,7217,scrub, ,2.2474538,48.8922511,"15,7"
10527,851536518,7217,scrub, ,2.2474555,48.8922764,"15,7"
10528,851536518,7217,scrub, ,2.2474558,48.8922996,"15,7"
10529,851536518,7217,scrub, ,2.2474544,48.8923254,"15,7"
10530,851536518,7217,scrub, ,2.2474511,48.8923481,"15,7"
10531,851536518,7217,scrub, ,2.2474467,48.8923701,"15,7"
10532,851536518,7217,scrub, ,2.2474394,48.8923948,"15,7"
10533,851536518,7217,scrub, ,2.2474313,48.8924177,"15,7"
10534,851536518,7217,scrub, ,2.2474203,48.8924422,"15,7"
10535,851536518,7217,scrub, ,2.2474099,48.8924621,"15,7"
10536,851536518,7217,scrub, ,2.2473971,48.8924841,"15,7"
10537,851536518,7217,scrub, ,2.247384,48.8925033,"15,7"
10538,851536518,7217,scrub, ,2.2473713,48.8925203,"15,7"
10539,851536518,7217,scrub, ,2.2473576,48.892537,"15,7"
10540,851536518,7217,scrub, ,2.2473418,48.8925546,"15,7"
10541,851536518,7217,scrub, ,2.2473396,48.8925567,"15,7"
10542,851536518,7217,scrub, ,2.247325,48.892571,"15,7"
10543,851536518,7217,scrub, ,2.2473049,48.8925903,"15,7"
10544,851536518,7217,scrub, ,2.2472835,48.8926084,"15,7"
10545,851536518,7217,scrub, ,2.2472607,48.8926256,"15,7"
10546,851536518,7217,scrub, ,2.2472382,48.8926417,"15,8"
10547,851536518,7217,scrub, ,2.2472171,48.8926556,"15,8"
10548,851536518,7217,scrub, ,2.2471943,48.8926688,"15,8"
10549,851536518,7217,scrub, ,2.2471614,48.8926869,"15,8"
10550,851536518,7217,scrub, ,2.2471276,48.8927034,"15,8"
10551,851536518,7217,scrub, ,2.247093,48.8927178,"15,8"
10552,851536518,7217,scrub, ,2.2470498,48.8927345,"15,8"
10553,851536518,7217,scrub, ,2.2470159,48.8927458,"15,8"
10554,851536519,7217,scrub, ,2.2461995,48.8919951,"14,7"
10555,851536519,7217,scrub, ,2.2462213,48.8920082,"14,7"
10556,851536519,7217,scrub, ,2.2462404,48.8919954,"14,7"
10557,851536519,7217,scrub, ,2.2462568,48.8919846,"14,7"
10558,851536519,7217,scrub, ,2.2462726,48.8919747,"14,7"
10559,851536519,7217,scrub, ,2.246292,48.8919648,"14,7"
10560,851536519,7217,scrub, ,2.2463122,48.8919542,"14,7"
10561,851536519,7217,scrub, ,2.2463333,48.891944,"14,7"
10562,851536519,7217,scrub, ,2.2463531,48.8919354,"14,7"
10563,851536519,7217,scrub, ,2.2463762,48.8919262,"14,7"
10564,851536519,7217,scrub, ,2.2463987,48.8919182,"14,7"
10565,851536519,7217,scrub, ,2.2464255,48.8919096,"14,7"
10566,851536519,7217,scrub, ,2.2464557,48.8919008,"14,7"
10567,851536519,7217,scrub, ,2.2464848,48.891894,"14,7"
10568,851536519,7217,scrub, ,2.2465153,48.8918876,"14,7"
10569,851536519,7217,scrub, ,2.2465485,48.8918821,"14,7"
10570,851536519,7217,scrub, ,2.2465733,48.8918781,"14,7"
10571,851536519,7217,scrub, ,2.2466052,48.891875,"14,7"
10572,851536519,7217,scrub, ,2.2466374,48.8918726,"14,7"
10573,851536519,7217,scrub, ,2.2466689,48.8918715,"14,7"
10574,851536519,7217,scrub, ,2.2467038,48.8918715,"15,7"
10575,851536519,7217,scrub, ,2.2467323,48.8918722,"15,7"
10576,851536519,7217,scrub, ,2.2467618,48.8918735,"15,7"
10577,851536519,7217,scrub, ,2.2467926,48.8918768,"15,7"
10578,851536519,7217,scrub, ,2.2468268,48.8918814,"15,7"
10579,851536519,7217,scrub, ,2.2468583,48.8918861,"15,7"
10580,851536519,7217,scrub, ,2.2468895,48.8918924,"15,7"
10581,851536519,7217,scrub, ,2.2469016,48.8918952,"15,7"
10582,851536519,7217,scrub, ,2.2469161,48.8918986,"15,7"
10583,851536519,7217,scrub, ,2.2469519,48.8919085,"15,7"
10584,851536519,7217,scrub, ,2.2469874,48.89192,"15,7"
10585,851536519,7217,scrub, ,2.2470129,48.8919293,"15,7"
10586,851536519,7217,scrub, ,2.2470397,48.8919407,"15,7"
10587,851536519,7217,scrub, ,2.2470635,48.8919513,"15,7"
10588,851536519,7217,scrub, ,2.2470863,48.8919628,"15,7"
10589,851536519,7217,scrub, ,2.2471074,48.8919745,"15,7"
10590,851536519,7217,scrub, ,2.2471163,48.8919794,"15,7"
10591,851536519,7217,scrub, ,2.2471382,48.8919728,"15,7"
10592,851536519,7217,scrub, ,2.2471019,48.891952,"15,7"
10593,851536519,7217,scrub, ,2.2470663,48.8919343,"15,7"
10594,851536519,7217,scrub, ,2.247034,48.8919202,"15,7"
10595,851536519,7217,scrub, ,2.2470146,48.8919126,"15,7"
10596,851536519,7217,scrub, ,2.2469897,48.8919037,"15,7"
10597,851536519,7217,scrub, ,2.2469661,48.8918961,"15,7"
10598,851536519,7217,scrub, ,2.2469433,48.8918894,"15,7"
10599,851536519,7217,scrub, ,2.2469253,48.8918846,"15,7"
10600,851536519,7217,scrub, ,2.2469074,48.8918802,"15,7"
10601,851536519,7217,scrub, ,2.2468892,48.8918761,"15,7"
10602,851536519,7217,scrub, ,2.246871,48.8918725,"15,7"
10603,851536519,7217,scrub, ,2.2468521,48.891869,"15,7"
10604,851536519,7217,scrub, ,2.246834,48.8918661,"15,7"
10605,851536519,7217,scrub, ,2.2467977,48.8918613,"15,7"
10606,851536519,7217,scrub, ,2.2467697,48.8918586,"15,7"
10607,851536519,7217,scrub, ,2.2467378,48.8918564,"15,7"
10608,851536519,7217,scrub, ,2.2467057,48.8918552,"15,7"
10609,851536519,7217,scrub, ,2.2466697,48.8918552,"14,7"
10610,851536519,7217,scrub, ,2.2466396,48.8918561,"14,7"
10611,851536519,7217,scrub, ,2.2466171,48.8918574,"14,7"
10612,851536519,7217,scrub, ,2.2465906,48.8918596,"14,7"
10613,851536519,7217,scrub, ,2.2465605,48.8918629,"14,7"
10614,851536519,7217,scrub, ,2.2465327,48.8918668,"14,7"
10615,851536519,7217,scrub, ,2.246506,48.8918714,"14,7"
10616,851536519,7217,scrub, ,2.2464816,48.8918762,"14,7"
10617,851536519,7217,scrub, ,2.2464529,48.8918829,"14,7"
10618,851536519,7217,scrub, ,2.2464226,48.8918909,"14,7"
10619,851536519,7217,scrub, ,2.246395,48.8918993,"14,7"
10620,851536519,7217,scrub, ,2.2463681,48.8919084,"14,7"
10621,851536519,7217,scrub, ,2.2463458,48.8919169,"14,7"
10622,851536519,7217,scrub, ,2.2463255,48.8919252,"14,7"
10623,851536519,7217,scrub, ,2.2463088,48.8919325,"14,7"
10624,851536519,7217,scrub, ,2.246291,48.8919409,"14,7"
10625,851536519,7217,scrub, ,2.2462735,48.8919498,"14,7"
10626,851536519,7217,scrub, ,2.2462523,48.8919614,"14,7"
10627,851536519,7217,scrub, ,2.2462383,48.8919696,"14,7"
10628,851536519,7217,scrub, ,2.2462239,48.8919785,"14,7"
10629,851536519,7217,scrub, ,2.2462092,48.8919883,"14,7"
10630,851536519,7217,scrub, ,2.2461995,48.8919951,"14,7"
10631,851546111,7218,grass, ,2.2469255,48.8919273,"15,7"
10632,851546111,7218,grass, ,2.2469581,48.8920287,"15,7"
10633,851546111,7218,grass, ,2.2470504,48.8920009,"15,7"
10634,851546111,7218,grass, ,2.2470853,48.8919895,"15,7"
10635,851546111,7218,grass, ,2.2469255,48.8919273,"15,7"
10636,851546112,7218,grass, ,2.2467046,48.8919361,"15,7"
10637,851546112,7218,grass, ,2.2467075,48.8920026,"15,7"
10638,851546112,7218,grass, ,2.2468547,48.892035,"15,7"
10639,851546112,7218,grass, ,2.2469146,48.8920164,"15,7"
10640,851546112,7218,grass, ,2.2468836,48.8919202,"15,7"
10641,851546112,7218,grass, ,2.2467046,48.8919361,"15,7"
10642,851546115,7218,grass, ,2.2462213,48.8920082,"14,7"
10643,851546115,7218,grass, ,2.2462741,48.8920399,"14,7"
10644,851546115,7218,grass, ,2.2463246,48.8920084,"14,7"
10645,851546115,7218,grass, ,2.2463547,48.8919921,"14,7"
10646,851546115,7218,grass, ,2.2463977,48.8919727,"14,7"
10647,851546115,7218,grass, ,2.2464459,48.8919555,"14,7"
10648,851546115,7218,grass, ,2.2464909,48.8919414,"14,7"
10649,851546115,7218,grass, ,2.2465351,48.8919304,"14,7"
10650,851546115,7218,grass, ,2.2465955,48.8919211,"14,7"
10651,851546115,7218,grass, ,2.2469016,48.8918952,"15,7"
10652,851546115,7218,grass, ,2.2468895,48.8918924,"15,7"
10653,851546115,7218,grass, ,2.2468583,48.8918861,"15,7"
10654,851546115,7218,grass, ,2.2468268,48.8918814,"15,7"
10655,851546115,7218,grass, ,2.2467926,48.8918768,"15,7"
10656,851546115,7218,grass, ,2.2467618,48.8918735,"15,7"
10657,851546115,7218,grass, ,2.2467323,48.8918722,"15,7"
10658,851546115,7218,grass, ,2.2467038,48.8918715,"15,7"
10659,851546115,7218,grass, ,2.2466689,48.8918715,"14,7"
10660,851546115,7218,grass, ,2.2466374,48.8918726,"14,7"
10661,851546115,7218,grass, ,2.2466052,48.891875,"14,7"
10662,851546115,7218,grass, ,2.2465733,48.8918781,"14,7"
10663,851546115,7218,grass, ,2.2465485,48.8918821,"14,7"
10664,851546115,7218,grass, ,2.2465153,48.8918876,"14,7"
10665,851546115,7218,grass, ,2.2464848,48.891894,"14,7"
10666,851546115,7218,grass, ,2.2464557,48.8919008,"14,7"
10667,851546115,7218,grass, ,2.2464255,48.8919096,"14,7"
10668,851546115,7218,grass, ,2.2463987,48.8919182,"14,7"
10669,851546115,7218,grass, ,2.2463762,48.8919262,"14,7"
10670,851546115,7218,grass, ,2.2463531,48.8919354,"14,7"
10671,851546115,7218,grass, ,2.2463333,48.891944,"14,7"
10672,851546115,7218,grass, ,2.2463122,48.8919542,"14,7"
10673,851546115,7218,grass, ,2.246292,48.8919648,"14,7"
10674,851546115,7218,grass, ,2.2462726,48.8919747,"14,7"
10675,851546115,7218,grass, ,2.2462568,48.8919846,"14,7"
10676,851546115,7218,grass, ,2.2462404,48.8919954,"14,7"
10677,851546115,7218,grass, ,2.2462213,48.8920082,"14,7"
10678,851554590,7218,grass, ,2.2480047,48.8925369,"15,7"
10679,851554590,7218,grass, ,2.2480569,48.8926083,"15,7"
10680,851554590,7218,grass, ,2.2492446,48.892231,"16,7"
10681,851554590,7218,grass, ,2.2491923,48.8921581,"16,7"
10682,851554590,7218,grass, ,2.2490952,48.8921885,"16,7"
10683,851554590,7218,grass, ,2.248938,48.8922386,"16,7"
10684,851554590,7218,grass, ,2.2485022,48.8923783,"16,7"
10685,851554590,7218,grass, ,2.2480047,48.8925369,"15,7"
10686,851554591,7218,grass, ,2.2484548,48.8925633,"16,7"
10687,851554591,7218,grass, ,2.2487427,48.8929601,"16,8"
10688,851554591,7218,grass, ,2.24883,48.8929328,"16,8"
10689,851554591,7218,grass, ,2.2487974,48.8928878,"16,8"
10690,851554591,7218,grass, ,2.2486949,48.8927471,"16,8"
10691,851554591,7218,grass, ,2.2486856,48.89275,"16,8"
10692,851554591,7218,grass, ,2.2486508,48.8927018,"16,8"
