OBJECTID,osm_id,code,fclass,name,ORIG_FID,X,Y,grid
4581,636936471,7218,grass, ,225,2.238027500169039,48.887894599556205,"8,2"
4582,636936471,7218,grass, ,225,2.238036200210502,48.88788829980524,"8,2"
4583,636936471,7218,grass, ,225,2.238044500053661,48.88788130038176,"8,2"
4584,636936471,7218,grass, ,225,2.238049799758528,48.88787680017424,"8,2"
4585,636936471,7218,grass, ,225,2.238053299919898,48.887873300012814,"8,2"
4586,636936471,7218,grass, ,225,2.238055999684661,48.887870000400255,"8,2"
4587,636936471,7218,grass, ,225,2.238059499846088,48.88786550019273,"8,2"
4588,636936471,7218,grass, ,225,2.238062699633929,48.88786099998521,"8,2"
4589,636936471,7218,grass, ,225,2.238065599947504,48.88785609957937,"8,2"
4590,636936471,7218,grass, ,225,2.23806729966617,48.88785299961632,"8,2"
4591,636936471,7218,grass, ,225,2.238068699910627,48.8878497000037,"8,2"
4592,636936471,7218,grass, ,225,2.238069699956725,48.88784719988843,"8,2"
4593,636936471,7218,grass, ,225,2.238070199979802,48.88784590036806,"8,2"
4594,636936471,7218,grass, ,225,2.2380712000259,48.88784149998531,"8,2"
4595,636936471,7218,grass, ,225,2.23807210024728,48.8878378001744,"8,2"
4596,636936471,7218,grass, ,225,2.238072799919848,48.88783270011908,"8,2"
4597,636936471,7218,grass, ,225,2.238071899698468,48.88782509994842,"8,2"
4598,636936471,7218,grass, ,225,2.238069399583196,48.88781680010527,"8,2"
4599,636936471,7218,grass, ,225,2.238014399744827,48.887698399861335,"8,2"
4600,636936471,7218,grass, ,225,2.23800910003996,48.887692500308674,"8,2"
4601,636936471,7218,grass, ,225,2.238004400182945,48.88768759990285,"8,2"
4602,636936471,7218,grass, ,225,2.237996999661846,48.88768170035024,"8,2"
4603,636936471,7218,grass, ,225,2.237987599947815,48.88767620009662,"8,2"
4604,636936471,7218,grass, ,225,2.237977899860255,48.887672199912174,"8,2"
4605,636936471,7218,grass, ,225,2.237966099855669,48.88766890029956,"8,2"
4606,636936471,7218,grass, ,225,2.237954700049443,48.88766630035951,"8,2"
4607,636936471,7218,grass, ,225,2.237941300150908,48.8876646995663,"8,2"
4608,636936471,7218,grass, ,225,2.237930900390779,48.8876646995663,"8,2"
4609,636936471,7218,grass, ,225,2.237932299735917,48.8876777001658,"8,2"
4610,636936471,7218,grass, ,225,2.237931299689763,48.887687199704544,"8,2"
4611,636936471,7218,grass, ,225,2.237927199680541,48.887697100340965,"8,2"
4612,636936471,7218,grass, ,225,2.237920899929634,48.88770590020721,"8,2"
4613,636936471,7218,grass, ,225,2.237913199934269,48.88771320000421,"8,2"
4614,636936471,7218,grass, ,225,2.237903800220238,48.88771889990738,"8,2"
4615,636936471,7218,grass, ,225,2.237892000215709,48.88772340011485,"8,2"
4616,636936471,7218,grass, ,225,2.237882300128092,48.887725599856594,"8,2"
4617,636936471,7218,grass, ,225,2.237871299620849,48.887726699727466,"8,2"
4618,636936471,7218,grass, ,225,2.237864700395676,48.887726799552176,"8,2"
4619,636936471,7218,grass, ,225,2.237896399699139,48.88777029975955,"8,2"
4620,636936471,7218,grass, ,225,2.237672900184236,48.88784119961173,"8,2"
4621,636936471,7218,grass, ,225,2.237503299737568,48.88760869968178,"8,2"
4622,636936471,7218,grass, ,225,2.237726800151734,48.88753750035539,"8,2"
4623,636936471,7218,grass, ,225,2.237732400230129,48.887533299622135,"8,2"
4624,636936471,7218,grass, ,225,2.23752119984357,48.887422200074525,"8,2"
4625,636936471,7218,grass, ,225,2.237513800221734,48.88741929976095,"8,2"
4626,636936471,7218,grass, ,225,2.237506500424729,48.88741800024059,"8,2"
4627,636936471,7218,grass, ,225,2.237498800429364,48.88741740039279,"8,2"
4628,636936471,7218,grass, ,225,2.237492399954363,48.88741760004229,"8,2"
4629,636936471,7218,grass, ,225,2.237485700005095,48.88741800024059,"8,2"
4630,636936471,7218,grass, ,225,2.237479599903679,48.88741889956259,"8,2"
4631,636936471,7218,grass, ,225,2.237473900000509,48.88742089965484,"8,2"
4632,636936471,7218,grass, ,225,2.237468899769965,48.88742349959489,"8,2"
4633,636936471,7218,grass, ,225,2.237465199959047,48.88742639990846,"8,2"
4634,636936471,7218,grass, ,225,2.237250000287304,48.88766249982456,"8,2"
4635,636936471,7218,grass, ,225,2.237225800430394,48.88768680040556,"8,2"
4636,636936471,7218,grass, ,225,2.237203699591134,48.88770659987972,"8,2"
4637,636936471,7218,grass, ,225,2.237170199844911,48.88773079973669,"8,2"
4638,636936471,7218,grass, ,225,2.236839600067526,48.88799800000777,"7,2"
4639,636936471,7218,grass, ,225,2.236836900302762,48.888008200118406,"7,2"
4640,636936480,7217,scrub, ,226,2.238229299942304,48.88771699963985,"8,2"
4641,636936480,7217,scrub, ,226,2.238285700025074,48.8877972002806,"9,2"
4642,636936480,7217,scrub, ,226,2.238299500121855,48.88779270007308,"9,2"
4643,636936480,7217,scrub, ,226,2.238241400320419,48.887712899630685,"8,2"
4644,636936480,7217,scrub, ,226,2.238229299942304,48.88771699963985,"8,2"
4645,636936481,7217,scrub, ,227,2.238309100384697,48.88780590032212,"9,2"
4646,636936481,7217,scrub, ,227,2.238318000075708,48.8878187003728,"9,2"
4647,636936481,7217,scrub, ,227,2.238540500443776,48.887748400368416,"9,2"
4648,636936481,7217,scrub, ,227,2.238552400273079,48.88776459985644,"9,2"
4649,636936481,7217,scrub, ,227,2.23855739960436,48.88776049984722,"9,2"
4650,636936481,7217,scrub, ,227,2.23856129996409,48.887756899861074,"9,2"
4651,636936481,7217,scrub, ,227,2.238564099553628,48.88775279985191,"9,2"
4652,636936481,7217,scrub, ,227,2.238566099645823,48.88774829964439,"9,2"
4653,636936481,7217,scrub, ,227,2.238566900042429,48.88774399998567,"9,2"
4654,636936481,7217,scrub, ,227,2.23856709969192,48.88773999980123,"9,2"
4655,636936481,7217,scrub, ,227,2.23856709969192,48.88773699966288,"9,2"
4656,636936481,7217,scrub, ,227,2.238566400019408,48.887733399676726,"9,2"
4657,636936481,7217,scrub, ,227,2.238565300148537,48.887730500262414,"9,2"
4658,636936481,7217,scrub, ,227,2.238466700278025,48.8875884001846,"9,2"
4659,636936481,7217,scrub, ,227,2.238464800010547,48.88758580024455,"9,2"
4660,636936481,7217,scrub, ,227,2.238462100245783,48.88758330012928,"9,2"
4661,636936481,7217,scrub, ,227,2.238460100153532,48.88758160041056,"9,2"
4662,636936481,7217,scrub, ,227,2.238457500213485,48.88757989979257,"9,2"
4663,636936481,7217,scrub, ,227,2.238454300425644,48.88757829989868,"9,2"
4664,636936481,7217,scrub, ,227,2.238425899835477,48.88758690011542,"9,2"
4665,636936481,7217,scrub, ,227,2.238533400296262,48.887734799921134,"9,2"
4666,636936481,7217,scrub, ,227,2.238309100384697,48.88780590032212,"9,2"
4667,636936482,7218,grass, ,228,2.238157099670445,48.8876721000874,"8,2"
4668,636936482,7218,grass, ,228,2.238272200301879,48.887837399976085,"8,2"
4669,636936482,7218,grass, ,228,2.238274200394073,48.88783980026665,"8,2"
4670,636936482,7218,grass, ,228,2.238276900158837,48.88784230038192,"8,2"
4671,636936482,7218,grass, ,228,2.23828069979453,48.88784459994839,"8,2"
4672,636936482,7218,grass, ,228,2.238284899628468,48.88784610001756,"9,2"
4673,636936482,7218,grass, ,228,2.238288399789894,48.88784690041416,"9,2"
4674,636936482,7218,grass, ,228,2.238292599623833,48.887847100063645,"9,2"
4675,636936482,7218,grass, ,228,2.238297099831357,48.88784660004063,"9,2"
4676,636936482,7218,grass, ,228,2.238300799642218,48.887845400344986,"9,2"
4677,636936482,7218,grass, ,228,2.23832970025552,48.88783539988384,"9,2"
4678,636936482,7218,grass, ,228,2.238318000075708,48.8878187003728,"9,2"
4679,636936482,7218,grass, ,228,2.238309100384697,48.88780590032212,"9,2"
4680,636936482,7218,grass, ,228,2.238299500121855,48.88779270007308,"9,2"
4681,636936482,7218,grass, ,228,2.238285700025074,48.8877972002806,"9,2"
4682,636936482,7218,grass, ,228,2.238229299942304,48.88771699963985,"8,2"
4683,636936482,7218,grass, ,228,2.238241400320419,48.887712899630685,"8,2"
4684,636936482,7218,grass, ,228,2.238201500099194,48.88765810034113,"8,2"
4685,636936482,7218,grass, ,228,2.238157099670445,48.8876721000874,"8,2"
4686,636936483,7218,grass, ,229,2.238075100385629,48.88771539974596,"8,2"
4687,636936483,7218,grass, ,229,2.238075399859838,48.88772049980128,"8,2"
4688,636936483,7218,grass, ,229,2.238077099578504,48.88772530038239,"8,2"
4689,636936483,7218,grass, ,229,2.238116300127217,48.88780509992546,"8,2"
4690,636936483,7218,grass, ,229,2.23814180040381,48.88784719988843,"8,2"
4691,636936483,7218,grass, ,229,2.238168799850257,48.8878846998191,"8,2"
4692,636936483,7218,grass, ,229,2.238241099946833,48.8878621996808,"8,2"
4693,636936483,7218,grass, ,229,2.238118400044186,48.88768650003203,"8,2"
4694,636936483,7218,grass, ,229,2.238096700302549,48.887693600179546,"8,2"
4695,636936483,7218,grass, ,229,2.238092299919742,48.887695399722986,"8,2"
4696,636936483,7218,grass, ,229,2.238087600062727,48.887697800013534,"8,2"
4697,636936483,7218,grass, ,229,2.238084799573869,48.887699800105736,"8,2"
4698,636936483,7218,grass, ,229,2.238079499869059,48.88770509981055,"8,2"
4699,636936483,7218,grass, ,229,2.238076399905992,48.88770969984285,"8,2"
4700,636936483,7218,grass, ,229,2.238075100385629,48.88771539974596,"8,2"
4701,636937526,7218,grass, ,230,2.23704880036189,48.88800000009997,"8,2"
4702,636937526,7218,grass, ,230,2.237049500034459,48.888006399675646,"8,2"
4703,636937526,7218,grass, ,230,2.237051199753125,48.88801209957876,"8,2"
4704,636937526,7218,grass, ,230,2.237054199891475,48.88801740018295,"8,2"
4705,636937526,7218,grass, ,230,2.237060200168173,48.88802269988776,"8,2"
4706,636937526,7218,grass, ,230,2.237083700352514,48.88803640015983,"8,2"
4707,636937526,7218,grass, ,230,2.237112500241722,48.88805010043183,"8,2"
4708,636937526,7218,grass, ,230,2.237140700283135,48.888063299781486,"8,2"
4709,636937526,7218,grass, ,230,2.237169500172342,48.88807259967081,"8,2"
4710,636937526,7218,grass, ,230,2.237255299992171,48.88809280024258,"8,2"
4711,636937526,7218,grass, ,230,2.237286199798348,48.88809719972602,"8,2"
4712,636937526,7218,grass, ,230,2.237362599904088,48.88810560029327,"8,2"
4713,636937526,7218,grass, ,230,2.237473300152715,48.88807209964773,"8,2"
4714,636937526,7218,grass, ,230,2.237478599857525,48.88806420000287,"8,2"
4715,636937526,7218,grass, ,230,2.23747800000973,48.888058400274986,"8,2"
4716,636937526,7218,grass, ,230,2.237475300244967,48.888051800150485,"8,2"
4717,636937526,7218,grass, ,230,2.237469299968268,48.88804570004908,"8,2"
4718,636937526,7218,grass, ,230,2.237460500102031,48.888040400344266,"8,2"
4719,636937526,7218,grass, ,230,2.23741359955801,48.88801919972633,"8,2"
4720,636937526,7218,grass, ,230,2.237380099811787,48.887994499846336,"8,2"
4721,636937526,7218,grass, ,230,2.237362500079371,48.88797630026608,"8,2"
4722,636937526,7218,grass, ,230,2.237347000263924,48.887959000007925,"8,2"
4723,636937526,7218,grass, ,230,2.237344799622861,48.88795959985572,"8,2"
4724,636937526,7218,grass, ,230,2.237269299738443,48.887851399722365,"8,2"
4725,636937526,7218,grass, ,230,2.237270899632335,48.88785089969929,"8,2"
4726,636937526,7218,grass, ,230,2.237263199637027,48.887838800220486,"8,2"
4727,636937526,7218,grass, ,230,2.237262300314967,48.88783799982389,"8,2"
4728,636937526,7218,grass, ,230,2.237260999895284,48.88783730015132,"8,2"
4729,636937526,7218,grass, ,230,2.237259800199695,48.887836899953015,"8,2"
4730,636937526,7218,grass, ,230,2.23725789993216,48.887836899953015,"8,2"
4731,636937526,7218,grass, ,230,2.237256399862986,48.887836899953015,"8,2"
4732,636937526,7218,grass, ,230,2.23725470014432,48.887837399976085,"8,2"
4733,636937526,7218,grass, ,230,2.237251600181253,48.88783909969476,"8,2"
4734,636937526,7218,grass, ,230,2.237060200168173,48.88798079957428,"8,2"
4735,636937526,7218,grass, ,230,2.237053799693172,48.88798789972185,"8,2"
4736,636937526,7218,grass, ,230,2.237050799554822,48.887993899998555,"8,2"
4737,636937526,7218,grass, ,230,2.23704880036189,48.88800000009997,"8,2"
4738,637110491,7218,grass, ,231,2.236038099978373,48.88951740010799,"7,4"
4739,637110491,7218,grass, ,231,2.236132199641361,48.88963900013982,"7,4"
4740,637110491,7218,grass, ,231,2.236183100369829,48.88955039983114,"7,4"
4741,637110491,7218,grass, ,231,2.236038099978373,48.88951740010799,"7,4"
4742,637110493,7218,grass, ,232,2.235808600186772,48.889319599619846,"7,4"
4743,637110493,7218,grass, ,232,2.235837700449565,48.889416399946974,"7,4"
4744,637110493,7218,grass, ,232,2.2358929997622,48.88939820036671,"7,4"
4745,637110493,7218,grass, ,232,2.235851499647026,48.88933620020554,"7,4"
4746,637110493,7218,grass, ,232,2.235843199803867,48.88932120041312,"7,4"
4747,637110493,7218,grass, ,232,2.235837800274339,48.889306199721375,"7,4"
4748,637110493,7218,grass, ,232,2.235808600186772,48.889319599619846,"7,4"
4749,637110504,7218,grass, ,233,2.235168899824942,48.88923129968481,"6,4"
4750,637110504,7218,grass, ,233,2.2351946995758,48.889240499749285,"6,4"
4751,637110504,7218,grass, ,233,2.235214499949279,48.88924650002599,"6,4"
4752,637110504,7218,grass, ,233,2.235239699852286,48.889252399578645,"6,4"
4753,637110504,7218,grass, ,233,2.235264799930633,48.889256999610886,"6,4"
4754,637110504,7218,grass, ,233,2.235290099658414,48.88926030012282,"6,4"
4755,637110504,7218,grass, ,233,2.235322100234782,48.88926149981842,"6,4"
4756,637110504,7218,grass, ,233,2.235357000225406,48.88926170036722,"6,4"
4757,637110504,7218,grass, ,233,2.235396600073102,48.88925860040416,"6,4"
4758,637110504,7218,grass, ,233,2.235428800298962,48.88925420002136,"6,4"
4759,637110504,7218,grass, ,233,2.235458299860682,48.88924840029346,"6,4"
4760,637110504,7218,grass, ,233,2.235494500271045,48.889239200228985,"7,4"
4761,637110504,7218,grass, ,233,2.235524700404653,48.889227300399625,"7,4"
4762,637110504,7218,grass, ,233,2.23549650036324,48.88908089976377,"7,4"
4763,637110504,7218,grass, ,233,2.235455600095918,48.889091900271005,"6,4"
4764,637110504,7218,grass, ,233,2.235403300022313,48.88911130044618,"6,4"
4765,637110504,7218,grass, ,233,2.235356299653574,48.88912900000338,"6,4"
4766,637110504,7218,grass, ,233,2.235317500202541,48.889147900155535,"6,4"
4767,637110504,7218,grass, ,233,2.235168899824942,48.88923129968481,"6,4"
4768,637147950,7218,grass, ,234,2.236503000013499,48.889184200390616,"7,4"
4769,637147950,7218,grass, ,234,2.236534200193205,48.88919109998932,"7,4"
4770,637147950,7218,grass, ,234,2.236568399611997,48.88920020022909,"7,4"
4771,637147950,7218,grass, ,234,2.23660190025754,48.889211000187565,"7,4"
4772,637147950,7218,grass, ,234,2.236631100345051,48.889221300122976,"7,4"
4773,637147950,7218,grass, ,234,2.236704500312499,48.88925200027967,"7,4"
4774,637147950,7218,grass, ,234,2.236732999828121,48.88922290001688,"7,4"
4775,637147950,7218,grass, ,234,2.237018000380488,48.88934059968898,"8,4"
4776,637147950,7218,grass, ,234,2.23706809981303,48.88934259978123,"8,4"
4777,637147950,7218,grass, ,234,2.237070799577793,48.88934240013174,"8,4"
4778,637147950,7218,grass, ,234,2.237073100043574,48.88934159973508,"8,4"
4779,637147950,7218,grass, ,234,2.237074600112749,48.88934049986421,"8,4"
4780,637147950,7218,grass, ,234,2.237075799808338,48.889339300168615,"8,4"
4781,637147950,7218,grass, ,234,2.237076799854492,48.88933759955063,"8,4"
4782,637147950,7218,grass, ,234,2.237077299877512,48.88933570018247,"8,4"
4783,637147950,7218,grass, ,234,2.237077299877512,48.889333999564485,"8,4"
4784,637147950,7218,grass, ,234,2.237077000403303,48.88933210019633,"8,4"
4785,637147950,7218,grass, ,234,2.237076000357206,48.88933029975357,"8,4"
4786,637147950,7218,grass, ,234,2.237074399563937,48.88932869985968,"8,4"
4787,637147950,7218,grass, ,234,2.236798699800204,48.88921620006761,"7,4"
4788,637147950,7218,grass, ,234,2.236751700330729,48.88919989985556,"7,4"
4789,637147950,7218,grass, ,234,2.236712899980375,48.889191500187614,"7,4"
4790,637147950,7218,grass, ,234,2.236674700377193,48.88918850004927,"7,4"
4791,637147950,7218,grass, ,234,2.236503000013499,48.889184200390616,"7,4"
4792,637148019,7218,grass, ,235,2.237130599997215,48.889103599551504,"8,4"
4793,637148019,7218,grass, ,235,2.237205699683329,48.88914239990192,"8,4"
4794,637148019,7218,grass, ,235,2.239013399948476,48.88989850041553,"9,4"
4795,637148019,7218,grass, ,235,2.239158400339932,48.88985259991762,"9,4"
4796,637148019,7218,grass, ,235,2.238555500236203,48.88961750004761,"9,4"
4797,637148019,7218,grass, ,235,2.237709300244035,48.88926120034415,"8,4"
4798,637148019,7218,grass, ,235,2.23736459999634,48.88918979956964,"8,4"
4799,637148019,7218,grass, ,235,2.237150400370751,48.88910580019257,"8,4"
4800,637148019,7218,grass, ,235,2.237130599997215,48.889103599551504,"8,4"
4801,637150995,7218,grass, ,236,2.236517099584546,48.88875199970505,"7,3"
4802,637150995,7218,grass, ,236,2.236545900373073,48.88878899961271,"7,3"
4803,637150995,7218,grass, ,236,2.236720900349326,48.88886050021199,"7,3"
4804,637150995,7218,grass, ,236,2.236696099745245,48.888887600382525,"7,3"
4805,637150995,7218,grass, ,236,2.237382099904039,48.88915450028002,"8,4"
4806,637150995,7218,grass, ,236,2.237657000170486,48.88921760031207,"8,4"
4807,637150995,7218,grass, ,236,2.237659899584742,48.889213699952336,"8,4"
4808,637150995,7218,grass, ,236,2.237380099811787,48.889087499888255,"8,4"
4809,637150995,7218,grass, ,236,2.237238599581758,48.889009499888566,"8,3"
4810,637150995,7218,grass, ,236,2.237166199660408,48.8889900997134,"8,3"
4811,637150995,7218,grass, ,236,2.236954900348394,48.88890539976444,"8,3"
4812,637150995,7218,grass, ,236,2.236893900233383,48.88887680042404,"8,3"
4813,637150995,7218,grass, ,236,2.23673159958372,48.88879609976027,"7,3"
4814,637150995,7218,grass, ,236,2.236587500312965,48.88873349975125,"7,3"
4815,637150995,7218,grass, ,236,2.236540400119395,48.8887181995853,"7,3"
4816,637150995,7218,grass, ,236,2.236517099584546,48.88875199970505,"7,3"
4817,637150996,7218,grass, ,237,2.236592700193,48.888999399602646,"7,3"
4818,637150996,7218,grass, ,237,2.237521400392382,48.889387500233,"8,4"
4819,637150996,7218,grass, ,237,2.237524100157145,48.889384599919424,"8,4"
4820,637150996,7218,grass, ,237,2.237459199682348,48.88933129979972,"8,4"
4821,637150996,7218,grass, ,237,2.236905300039609,48.88906280000828,"8,4"
